Timestamp_ms,Couleur,X_center,Y_center
11524,Blanc,90,183
11524,Blanc,551,190
11562,Blanc,179,323
11562,Blanc,92,184
11562,Blanc,551,191
11596,Blanc,182,321
11596,Blanc,456,210
11596,Blanc,93,186
11596,Blanc,552,190
11629,Blanc,185,320
11629,Blanc,96,185
11629,Blanc,548,191
11663,Blanc,189,321
11663,Blanc,456,210
11663,Blanc,97,188
11663,Blanc,551,190
11692,Blanc,192,321
11692,Blanc,456,210
11692,Blanc,98,189
11692,Blanc,552,189
11722,Blanc,195,321
11722,Blanc,100,190
11722,Blanc,550,192
11751,Blanc,456,210
11751,Blanc,102,191
11751,Blanc,552,191
11781,Blanc,455,210
11781,Blanc,103,192
11781,Blanc,550,192
11811,Blanc,266,143
11811,Blanc,104,193
11811,Blanc,549,190
11846,Blanc,456,210
11846,Blanc,266,145
11846,Blanc,105,193
11846,Blanc,551,192
11876,Blanc,456,210
11876,Blanc,266,145
11876,Blanc,105,193
11876,Blanc,551,192
11909,Blanc,455,210
11909,Blanc,266,146
11909,Blanc,105,193
11909,Blanc,552,193
11957,Blanc,456,210
11957,Blanc,267,146
11957,Blanc,106,193
11957,Blanc,551,191
11988,Blanc,266,146
11988,Blanc,107,192
11988,Blanc,550,193
12022,Blanc,456,210
12022,Blanc,266,149
12022,Blanc,106,192
12022,Blanc,551,190
12052,Blanc,464,210
12052,Blanc,265,146
12052,Blanc,107,190
12052,Blanc,552,190
12086,Blanc,265,149
12086,Blanc,107,189
12086,Blanc,550,194
12117,Blanc,201,321
12117,Blanc,266,150
12117,Blanc,107,188
12117,Blanc,549,190
12149,Blanc,200,320
12149,Blanc,470,209
12149,Blanc,265,149
12149,Blanc,108,187
12149,Blanc,549,190
12176,Blanc,198,319
12176,Blanc,266,153
12176,Blanc,107,187
12176,Blanc,549,192
12206,Blanc,198,317
12206,Blanc,457,210
12206,Blanc,266,150
12206,Blanc,108,185
12206,Blanc,550,191
12236,Blanc,197,317
12236,Blanc,465,210
12236,Blanc,267,148
12236,Blanc,107,185
12236,Blanc,551,190
12253,Blanc,197,317
12253,Blanc,465,210
12253,Blanc,267,148
12253,Blanc,107,185
12253,Blanc,551,190
12271,Blanc,196,314
12271,Blanc,455,210
12271,Blanc,265,151
12271,Blanc,107,184
12271,Blanc,551,188
12359,Blanc,194,311
12359,Blanc,454,210
12359,Blanc,264,148
12359,Blanc,107,181
12359,Blanc,551,187
12389,Blanc,194,312
12389,Blanc,107,180
12389,Blanc,549,188
12422,Blanc,193,310
12422,Blanc,455,210
12422,Blanc,107,178
12422,Blanc,552,188
12452,Blanc,192,309
12452,Blanc,456,210
12452,Blanc,107,177
12452,Blanc,552,188
12484,Blanc,192,311
12484,Blanc,456,211
12484,Blanc,107,176
12484,Blanc,553,187
12518,Blanc,192,312
12518,Blanc,455,210
12518,Blanc,106,175
12518,Blanc,552,189
12550,Blanc,194,309
12550,Blanc,468,210
12550,Blanc,106,175
12550,Blanc,554,189
12585,Blanc,197,309
12585,Blanc,457,211
12585,Blanc,106,175
12585,Blanc,552,188
12619,Blanc,199,309
12619,Blanc,107,174
12619,Blanc,551,189
12649,Blanc,196,309
12649,Blanc,105,175
12649,Blanc,551,190
12681,Blanc,196,311
12681,Blanc,466,210
12681,Blanc,105,176
12681,Blanc,553,188
12712,Blanc,196,311
12712,Blanc,466,210
12712,Blanc,105,176
12712,Blanc,553,188
12758,Blanc,204,302
12758,Blanc,454,209
12758,Blanc,104,177
12758,Blanc,552,188
12790,Blanc,205,299
12790,Blanc,457,210
12790,Blanc,103,178
12790,Blanc,552,187
12825,Blanc,206,299
12825,Blanc,465,210
12825,Blanc,509,167
12825,Blanc,102,178
12825,Blanc,555,189
12853,Blanc,209,295
12853,Blanc,102,178
12853,Blanc,551,188
12885,Blanc,208,294
12885,Blanc,456,210
12885,Blanc,101,177
12885,Blanc,554,188
12917,Blanc,322,249
12917,Blanc,208,294
12917,Blanc,454,210
12917,Blanc,100,177
12917,Blanc,552,188
12952,Blanc,208,289
12952,Blanc,455,210
12952,Blanc,100,177
12952,Blanc,553,188
12988,Blanc,210,288
12988,Blanc,464,211
12988,Blanc,100,177
12988,Blanc,553,188
13023,Blanc,208,288
13023,Blanc,456,211
13023,Blanc,100,178
13023,Blanc,554,188
13060,Blanc,209,289
13060,Blanc,455,211
13060,Blanc,101,181
13060,Blanc,555,187
13099,Blanc,228,285
13099,Blanc,456,210
13099,Blanc,104,184
13099,Blanc,554,186
13132,Blanc,464,210
13132,Blanc,107,188
13132,Blanc,557,184
13159,Blanc,457,210
13159,Blanc,111,190
13159,Blanc,559,184
13183,Blanc,456,210
13183,Blanc,113,193
13183,Blanc,559,183
13217,Blanc,460,210
13217,Blanc,115,195
13217,Blanc,558,183
13246,Blanc,115,195
13246,Blanc,559,183
13277,Blanc,115,194
13277,Blanc,560,180
13310,Blanc,114,195
13310,Blanc,561,182
13341,Blanc,113,191
13341,Blanc,559,179
13381,Blanc,112,189
13381,Blanc,561,180
13415,Blanc,110,188
13415,Blanc,561,180
13447,Blanc,109,185
13447,Blanc,563,180
13478,Blanc,108,184
13478,Blanc,561,179
13512,Blanc,200,321
13512,Blanc,222,307
13512,Blanc,108,180
13512,Blanc,561,177
13545,Blanc,209,310
13545,Blanc,106,180
13545,Blanc,562,176
13588,Blanc,205,307
13588,Blanc,106,178
13588,Blanc,563,175
13624,Blanc,202,305
13624,Blanc,104,178
13624,Blanc,560,175
13653,Blanc,201,303
13653,Blanc,105,176
13653,Blanc,562,176
13686,Blanc,199,301
13686,Blanc,104,175
13686,Blanc,561,175
13722,Blanc,199,301
13722,Blanc,104,175
13722,Blanc,561,176
13753,Blanc,200,300
13753,Blanc,104,175
13753,Blanc,563,178
13783,Blanc,199,297
13783,Blanc,104,176
13783,Blanc,560,177
13814,Blanc,199,295
13814,Blanc,104,176
13814,Blanc,562,178
13847,Blanc,199,295
13847,Blanc,104,176
13847,Blanc,561,179
13879,Blanc,200,299
13879,Blanc,105,175
13879,Blanc,560,179
13913,Blanc,200,293
13913,Blanc,104,176
13913,Blanc,561,181
13949,Blanc,200,291
13949,Blanc,103,177
13949,Blanc,560,180
13978,Blanc,201,296
13978,Blanc,104,177
13978,Blanc,562,183
14022,Blanc,203,288
14022,Blanc,102,178
14022,Blanc,563,183
14058,Blanc,109,188
14058,Blanc,558,184
14090,Blanc,462,205
14090,Blanc,110,189
14090,Blanc,560,184
14118,Blanc,208,275
14118,Blanc,448,207
14118,Blanc,99,183
14118,Blanc,559,184
14150,Blanc,457,211
14150,Blanc,209,273
14150,Blanc,98,186
14150,Blanc,556,187
14181,Blanc,211,286
14181,Blanc,456,211
14181,Blanc,99,189
14181,Blanc,556,189
14212,Blanc,221,276
14212,Blanc,455,210
14212,Blanc,101,190
14212,Blanc,555,187
14245,Blanc,456,210
14245,Blanc,103,191
14245,Blanc,556,187
14279,Blanc,459,212
14279,Blanc,106,193
14279,Blanc,553,190
14308,Blanc,457,213
14308,Blanc,107,193
14308,Blanc,553,186
14341,Blanc,456,210
14341,Blanc,108,193
14341,Blanc,554,186
14375,Blanc,455,210
14375,Blanc,109,192
14375,Blanc,555,188
14408,Blanc,458,212
14408,Blanc,108,192
14408,Blanc,554,187
14452,Blanc,456,211
14452,Blanc,109,191
14452,Blanc,555,187
14484,Blanc,457,212
14484,Blanc,108,190
14484,Blanc,556,188
14517,Blanc,457,211
14517,Blanc,508,173
14517,Blanc,108,188
14517,Blanc,560,189
14553,Blanc,455,210
14553,Blanc,108,186
14553,Blanc,559,186
14585,Blanc,457,212
14585,Blanc,107,184
14585,Blanc,559,182
14615,Blanc,204,301
14615,Blanc,107,182
14615,Blanc,561,183
14644,Blanc,202,298
14644,Blanc,459,211
14644,Blanc,106,180
14644,Blanc,562,180
14681,Blanc,199,298
14681,Blanc,106,177
14681,Blanc,563,180
14713,Blanc,197,299
14713,Blanc,106,175
14713,Blanc,561,180
14745,Blanc,191,313
14745,Blanc,106,174
14745,Blanc,561,178
14779,Blanc,25,320
14779,Blanc,192,307
14779,Blanc,109,169
14779,Blanc,563,177
14816,Blanc,19,325
14816,Blanc,189,311
14816,Blanc,510,169
14816,Blanc,109,168
14816,Blanc,565,177
14851,Blanc,16,324
14851,Blanc,187,309
14851,Blanc,109,168
14851,Blanc,565,177
14886,Blanc,13,326
14886,Blanc,187,307
14886,Blanc,111,167
14886,Blanc,561,175
14917,Blanc,184,312
14917,Blanc,111,168
14917,Blanc,563,175
14951,Blanc,183,313
14951,Blanc,113,168
14951,Blanc,562,176
14982,Blanc,184,314
14982,Blanc,114,169
14982,Blanc,563,174
15013,Blanc,182,317
15013,Blanc,114,171
15013,Blanc,563,174
15047,Blanc,181,319
15047,Blanc,467,209
15047,Blanc,115,171
15047,Blanc,562,173
15079,Blanc,179,320
15079,Blanc,114,172
15079,Blanc,561,174
15109,Blanc,176,317
15109,Blanc,457,209
15109,Blanc,114,170
15109,Blanc,564,172
15141,Blanc,174,316
15141,Blanc,453,208
15141,Blanc,112,169
15141,Blanc,563,171
15174,Blanc,173,310
15174,Blanc,455,208
15174,Blanc,112,166
15174,Blanc,562,170
15206,Blanc,176,299
15206,Blanc,109,163
15206,Blanc,562,170
15238,Blanc,173,295
15238,Blanc,107,158
15238,Blanc,560,169
15284,Blanc,170,295
15284,Blanc,188,213
15284,Blanc,104,154
15284,Blanc,561,168
15317,Blanc,456,209
15317,Blanc,169,283
15317,Blanc,102,151
15317,Blanc,563,168
15349,Blanc,164,290
15349,Blanc,457,210
15349,Blanc,189,194
15349,Blanc,100,148
15349,Blanc,562,169
15380,Blanc,159,290
15380,Blanc,455,210
15380,Blanc,190,191
15380,Blanc,99,146
15380,Blanc,563,170
15414,Blanc,160,295
15414,Blanc,456,211
15414,Blanc,100,145
15414,Blanc,561,169
15445,Blanc,157,297
15445,Blanc,456,210
15445,Blanc,102,146
15445,Blanc,563,171
15478,Blanc,157,301
15478,Blanc,455,210
15478,Blanc,105,148
15478,Blanc,561,171
15510,Blanc,156,304
15510,Blanc,457,210
15510,Blanc,107,150
15510,Blanc,562,171
15545,Blanc,157,307
15545,Blanc,455,211
15545,Blanc,109,153
15545,Blanc,562,172
15574,Blanc,157,310
15574,Blanc,456,211
15574,Blanc,110,156
15574,Blanc,561,174
15603,Blanc,158,312
15603,Blanc,456,210
15603,Blanc,110,158
15603,Blanc,559,176
15638,Blanc,157,315
15638,Blanc,456,210
15638,Blanc,109,160
15638,Blanc,559,178
15671,Blanc,158,318
15671,Blanc,469,210
15671,Blanc,107,162
15671,Blanc,559,181
15717,Blanc,157,320
15717,Blanc,466,212
15717,Blanc,106,164
15717,Blanc,557,184
15750,Blanc,156,324
15750,Blanc,463,212
15750,Blanc,105,166
15750,Blanc,557,185
15781,Blanc,153,326
15781,Blanc,457,212
15781,Blanc,102,168
15781,Blanc,555,186
15813,Blanc,107,377
15813,Blanc,150,327
15813,Blanc,458,212
15813,Blanc,101,168
15813,Blanc,554,189
15845,Blanc,88,386
15845,Blanc,149,326
15845,Blanc,457,211
15845,Blanc,100,168
15845,Blanc,553,190
15878,Blanc,146,325
15878,Blanc,99,165
15878,Blanc,550,192
15910,Blanc,78,394
15910,Blanc,143,317
15910,Blanc,458,212
15910,Blanc,98,161
15910,Blanc,550,197
15942,Blanc,137,315
15942,Blanc,457,212
15942,Blanc,98,154
15942,Blanc,550,196
15974,Blanc,131,303
15974,Blanc,458,214
15974,Blanc,101,149
15974,Blanc,552,192
16007,Blanc,457,212
16007,Blanc,109,184
16007,Blanc,550,192
16038,Blanc,469,211
16038,Blanc,109,179
16038,Blanc,552,193
16071,Blanc,456,213
16071,Blanc,109,180
16071,Blanc,552,193
16100,Blanc,457,212
16100,Blanc,104,173
16100,Blanc,552,195
16146,Blanc,166,326
16146,Blanc,457,213
16146,Blanc,93,169
16146,Blanc,551,192
16180,Blanc,457,212
16180,Blanc,89,183
16180,Blanc,551,194
16214,Blanc,457,211
16214,Blanc,89,193
16214,Blanc,552,192
16244,Blanc,458,212
16244,Blanc,90,198
16244,Blanc,551,192
16276,Blanc,470,211
16276,Blanc,91,200
16276,Blanc,551,192
16308,Blanc,464,211
16308,Blanc,92,203
16308,Blanc,551,191
16342,Blanc,457,211
16342,Blanc,91,203
16342,Blanc,550,192
16372,Blanc,455,211
16372,Blanc,90,204
16372,Blanc,551,193
16403,Blanc,456,211
16403,Blanc,90,203
16403,Blanc,551,192
16435,Blanc,454,210
16435,Blanc,90,203
16435,Blanc,550,193
16467,Blanc,456,210
16467,Blanc,90,204
16467,Blanc,550,192
16498,Blanc,455,210
16498,Blanc,90,204
16498,Blanc,550,191
16549,Blanc,455,211
16549,Blanc,91,204
16549,Blanc,553,192
16580,Blanc,456,211
16580,Blanc,91,205
16580,Blanc,553,190
16610,Blanc,457,211
16610,Blanc,91,205
16610,Blanc,552,191
16643,Blanc,454,210
16643,Blanc,92,206
16643,Blanc,552,190
16677,Blanc,457,211
16677,Blanc,92,207
16677,Blanc,553,189
16708,Blanc,455,210
16708,Blanc,94,207
16708,Blanc,554,189
16741,Blanc,456,210
16741,Blanc,94,207
16741,Blanc,553,188
16772,Blanc,95,207
16772,Blanc,553,188
16802,Blanc,461,211
16802,Blanc,95,207
16802,Blanc,554,189
16834,Blanc,456,211
16834,Blanc,97,208
16834,Blanc,554,188
16868,Blanc,454,210
16868,Blanc,97,209
16868,Blanc,554,189
16899,Blanc,455,210
16899,Blanc,97,207
16899,Blanc,554,188
16929,Blanc,454,210
16929,Blanc,97,207
16929,Blanc,554,188
16979,Blanc,456,211
16979,Blanc,98,207
16979,Blanc,554,188
17010,Blanc,457,211
17010,Blanc,100,208
17010,Blanc,553,188
17041,Blanc,454,210
17041,Blanc,101,209
17041,Blanc,554,188
17073,Blanc,456,210
17073,Blanc,102,209
17073,Blanc,554,188
17105,Blanc,103,208
17105,Blanc,556,189
17140,Blanc,455,210
17140,Blanc,103,209
17140,Blanc,555,188
17171,Blanc,455,210
17171,Blanc,105,209
17171,Blanc,554,187
17202,Blanc,454,211
17202,Blanc,106,209
17202,Blanc,556,188
17235,Blanc,107,208
17235,Blanc,555,189
17266,Blanc,455,210
17266,Blanc,109,207
17266,Blanc,555,189
17298,Blanc,456,210
17298,Blanc,109,208
17298,Blanc,557,190
17331,Blanc,454,209
17331,Blanc,109,208
17331,Blanc,556,188
17362,Blanc,455,210
17362,Blanc,484,152
17362,Blanc,110,207
17362,Blanc,561,192
17413,Blanc,510,167
17413,Blanc,110,207
17413,Blanc,558,190
17443,Blanc,455,210
17443,Blanc,110,207
17443,Blanc,555,188
17475,Blanc,113,208
17475,Blanc,15,180
17475,Blanc,556,189
17507,Blanc,111,207
17507,Blanc,557,188
17540,Blanc,111,206
17540,Blanc,555,187
17572,Blanc,111,207
17572,Blanc,557,188
17604,Blanc,511,169
17604,Blanc,15,180
17604,Blanc,114,207
17604,Blanc,560,190
17636,Blanc,511,168
17636,Blanc,112,207
17636,Blanc,560,190
17668,Blanc,509,169
17668,Blanc,112,207
17668,Blanc,559,191
17700,Blanc,112,207
17700,Blanc,558,190
17732,Blanc,510,168
17732,Blanc,113,206
17732,Blanc,560,191
17765,Blanc,512,168
17765,Blanc,465,142
17765,Blanc,112,206
17765,Blanc,562,192
17796,Blanc,15,182
17796,Blanc,115,207
17796,Blanc,558,190
17844,Blanc,113,206
17844,Blanc,559,189
17876,Blanc,509,165
17876,Blanc,468,144
17876,Blanc,15,182
17876,Blanc,115,204
17876,Blanc,563,192
17908,Blanc,510,172
17908,Blanc,15,182
17908,Blanc,114,205
17908,Blanc,561,190
17938,Blanc,467,143
17938,Blanc,15,181
17938,Blanc,113,204
17938,Blanc,563,192
17970,Blanc,511,167
17970,Blanc,469,144
17970,Blanc,14,183
17970,Blanc,111,204
17970,Blanc,563,192
18003,Blanc,466,141
18003,Blanc,108,207
18003,Blanc,562,192
18036,Blanc,107,207
18036,Blanc,561,190
18069,Blanc,509,168
18069,Blanc,467,145
18069,Blanc,14,183
18069,Blanc,109,208
18069,Blanc,563,192
18098,Blanc,468,144
18098,Blanc,14,184
18098,Blanc,107,207
18098,Blanc,562,192
18130,Blanc,510,166
18130,Blanc,103,208
18130,Blanc,560,190
18164,Blanc,510,173
18164,Blanc,102,208
18164,Blanc,558,190
18197,Blanc,511,167
18197,Blanc,100,206
18197,Blanc,560,190
18244,Blanc,512,168
18244,Blanc,468,145
18244,Blanc,99,207
18244,Blanc,562,192
18274,Blanc,458,213
18274,Blanc,15,181
18274,Blanc,100,206
18274,Blanc,557,190
18307,Blanc,97,207
18307,Blanc,558,188
18338,Blanc,96,206
18338,Blanc,557,189
18370,Blanc,95,205
18370,Blanc,560,191
18405,Blanc,508,159
18405,Blanc,95,206
18405,Blanc,559,190
18435,Blanc,469,144
18435,Blanc,94,205
18435,Blanc,560,190
18468,Blanc,160,267
18468,Blanc,457,212
18468,Blanc,93,204
18468,Blanc,556,187
18500,Blanc,14,181
18500,Blanc,97,206
18500,Blanc,558,190
18531,Blanc,456,212
18531,Blanc,93,204
18531,Blanc,556,188
18564,Blanc,457,211
18564,Blanc,96,207
18564,Blanc,556,189
18596,Blanc,457,211
18596,Blanc,95,206
18596,Blanc,557,190
18630,Blanc,97,207
18630,Blanc,555,188
18680,Blanc,463,215
18680,Blanc,97,206
18680,Blanc,555,188
18708,Blanc,456,212
18708,Blanc,99,206
18708,Blanc,555,189
18740,Blanc,458,212
18740,Blanc,99,206
18740,Blanc,554,187
18775,Blanc,456,211
18775,Blanc,102,207
18775,Blanc,556,190
18807,Blanc,455,211
18807,Blanc,102,205
18807,Blanc,554,187
18836,Blanc,468,209
18836,Blanc,105,206
18836,Blanc,554,188
18868,Blanc,455,209
18868,Blanc,106,206
18868,Blanc,555,189
18900,Blanc,454,210
18900,Blanc,108,206
18900,Blanc,555,189
18933,Blanc,454,210
18933,Blanc,110,205
18933,Blanc,555,188
18964,Blanc,455,211
18964,Blanc,112,205
18964,Blanc,553,188
18995,Blanc,454,209
18995,Blanc,113,205
18995,Blanc,553,188
19025,Blanc,451,202
19025,Blanc,114,206
19025,Blanc,555,188
19059,Blanc,453,209
19059,Blanc,115,206
19059,Blanc,553,187
19108,Blanc,454,209
19108,Blanc,116,206
19108,Blanc,553,188
19140,Blanc,454,210
19140,Blanc,118,205
19140,Blanc,554,188
19173,Blanc,455,210
19173,Blanc,121,206
19173,Blanc,554,187
19206,Blanc,229,298
19206,Blanc,457,211
19206,Blanc,120,206
19206,Blanc,554,187
19237,Blanc,457,212
19237,Blanc,122,206
19237,Blanc,554,188
19270,Blanc,458,211
19270,Blanc,123,207
19270,Blanc,553,188
19300,Blanc,454,211
19300,Blanc,124,207
19300,Blanc,554,188
19336,Blanc,457,211
19336,Blanc,124,207
19336,Blanc,555,188
19367,Blanc,454,211
19367,Blanc,124,207
19367,Blanc,555,188
19396,Blanc,457,212
19396,Blanc,123,207
19396,Blanc,554,189
19429,Blanc,465,210
19429,Blanc,124,207
19429,Blanc,555,190
19460,Blanc,457,211
19460,Blanc,510,166
19460,Blanc,124,207
19460,Blanc,556,190
19493,Blanc,453,210
19493,Blanc,124,207
19493,Blanc,555,188
19542,Blanc,453,211
19542,Blanc,124,207
19542,Blanc,554,188
19584,Blanc,458,212
19584,Blanc,125,207
19584,Blanc,555,190
19614,Blanc,456,211
19614,Blanc,511,173
19614,Blanc,123,207
19614,Blanc,557,191
19642,Blanc,456,211
19642,Blanc,122,206
19642,Blanc,557,191
19670,Blanc,510,168
19670,Blanc,122,207
19670,Blanc,556,190
19702,Blanc,455,210
19702,Blanc,123,207
19702,Blanc,555,189
19735,Blanc,455,210
19735,Blanc,122,206
19735,Blanc,555,188
19768,Blanc,508,159
19768,Blanc,121,206
19768,Blanc,556,189
19799,Blanc,510,168
19799,Blanc,121,206
19799,Blanc,558,191
19829,Blanc,455,209
19829,Blanc,511,168
19829,Blanc,120,206
19829,Blanc,557,189
19861,Blanc,123,206
19861,Blanc,15,178
19861,Blanc,555,188
19893,Blanc,119,206
19893,Blanc,556,188
19940,Blanc,453,209
19940,Blanc,119,206
19940,Blanc,556,188
19973,Blanc,454,209
19973,Blanc,511,173
19973,Blanc,465,142
19973,Blanc,121,207
19973,Blanc,15,179
19973,Blanc,562,192
20007,Blanc,454,209
20007,Blanc,510,167
20007,Blanc,462,142
20007,Blanc,118,206
20007,Blanc,562,192
20038,Blanc,119,206
20038,Blanc,557,190
20071,Blanc,456,210
20071,Blanc,510,172
20071,Blanc,119,206
20071,Blanc,559,191
20100,Blanc,455,209
20100,Blanc,119,206
20100,Blanc,558,190
20134,Blanc,511,168
20134,Blanc,15,179
20134,Blanc,121,205
20134,Blanc,557,189
20166,Blanc,510,168
20166,Blanc,15,179
20166,Blanc,120,206
20166,Blanc,559,191
20197,Blanc,118,205
20197,Blanc,557,190
20229,Blanc,15,181
20229,Blanc,120,207
20229,Blanc,559,191
20263,Blanc,511,168
20263,Blanc,15,182
20263,Blanc,120,205
20263,Blanc,560,190
20287,Blanc,509,172
20287,Blanc,468,145
20287,Blanc,15,181
20287,Blanc,119,206
20287,Blanc,563,191
20317,Blanc,510,167
20317,Blanc,468,145
20317,Blanc,117,205
20317,Blanc,562,192
20369,Blanc,464,143
20369,Blanc,118,205
20369,Blanc,561,191
20405,Blanc,511,168
20405,Blanc,15,180
20405,Blanc,120,203
20405,Blanc,560,190
20436,Blanc,509,166
20436,Blanc,468,144
20436,Blanc,15,179
20436,Blanc,119,204
20436,Blanc,562,192
20466,Blanc,482,149
20466,Blanc,15,180
20466,Blanc,119,202
20466,Blanc,562,192
20502,Blanc,511,168
20502,Blanc,117,204
20502,Blanc,560,191
20531,Blanc,510,167
20531,Blanc,469,146
20531,Blanc,15,182
20531,Blanc,119,199
20531,Blanc,563,192
20565,Blanc,510,165
20565,Blanc,468,143
20565,Blanc,15,181
20565,Blanc,119,199
20565,Blanc,563,192
20599,Blanc,468,145
20599,Blanc,15,180
20599,Blanc,119,199
20599,Blanc,563,192
20628,Blanc,510,167
20628,Blanc,117,198
20628,Blanc,561,191
20660,Blanc,510,166
20660,Blanc,16,172
20660,Blanc,120,196
20660,Blanc,561,191
20691,Blanc,510,168
20691,Blanc,15,181
20691,Blanc,120,196
20691,Blanc,561,191
20723,Blanc,15,180
20723,Blanc,119,196
20723,Blanc,559,190
20755,Blanc,15,179
20755,Blanc,119,196
20755,Blanc,559,190
20803,Blanc,469,144
20803,Blanc,15,182
20803,Blanc,119,196
20803,Blanc,561,190
20838,Blanc,15,182
20838,Blanc,119,196
20838,Blanc,559,190
20869,Blanc,510,173
20869,Blanc,15,182
20869,Blanc,119,196
20869,Blanc,560,190
20904,Blanc,15,181
20904,Blanc,119,196
20904,Blanc,558,190
20937,Blanc,15,180
20937,Blanc,118,195
20937,Blanc,558,190
20969,Blanc,17,169
20969,Blanc,118,196
20969,Blanc,556,188
21000,Blanc,16,171
21000,Blanc,118,195
21000,Blanc,557,189
21029,Blanc,15,181
21029,Blanc,118,195
21029,Blanc,556,190
21061,Blanc,17,166
21061,Blanc,118,195
21061,Blanc,556,188
21095,Blanc,15,181
21095,Blanc,117,195
21095,Blanc,555,189
21159,Blanc,115,194
21159,Blanc,556,189
21189,Blanc,115,194
21189,Blanc,556,189
21223,Blanc,15,181
21223,Blanc,116,195
21223,Blanc,557,189
21254,Blanc,17,167
21254,Blanc,115,195
21254,Blanc,556,189
21284,Blanc,113,194
21284,Blanc,556,189
21317,Blanc,17,168
21317,Blanc,114,195
21317,Blanc,555,189
21338,Blanc,17,165
21338,Blanc,114,195
21338,Blanc,556,190
21357,Blanc,15,179
21357,Blanc,113,195
21357,Blanc,556,189
21389,Blanc,15,183
21389,Blanc,113,195
21389,Blanc,556,189
21420,Blanc,18,165
21420,Blanc,112,195
21420,Blanc,556,189
21452,Blanc,16,173
21452,Blanc,112,195
21452,Blanc,556,189
21526,Blanc,15,179
21526,Blanc,112,196
21526,Blanc,554,188
21564,Blanc,15,180
21564,Blanc,112,196
21564,Blanc,555,189
21596,Blanc,17,165
21596,Blanc,112,196
21596,Blanc,556,190
21622,Blanc,17,165
21622,Blanc,112,196
21622,Blanc,556,190
21653,Blanc,15,180
21653,Blanc,112,196
21653,Blanc,556,189
21680,Blanc,15,181
21680,Blanc,112,196
21680,Blanc,556,190
21707,Blanc,15,181
21707,Blanc,112,196
21707,Blanc,556,189
21733,Blanc,17,171
21733,Blanc,112,196
21733,Blanc,556,189
21764,Blanc,17,171
21764,Blanc,113,196
21764,Blanc,555,188
21798,Blanc,17,166
21798,Blanc,113,196
21798,Blanc,555,189
21830,Blanc,15,179
21830,Blanc,113,196
21830,Blanc,556,190
21860,Blanc,15,180
21860,Blanc,113,196
21860,Blanc,555,189
21897,Blanc,112,195
21897,Blanc,555,189
21958,Blanc,15,179
21958,Blanc,114,196
21958,Blanc,554,188
21991,Blanc,17,170
21991,Blanc,114,195
21991,Blanc,556,189
22020,Blanc,17,170
22020,Blanc,114,195
22020,Blanc,556,189
22046,Blanc,15,179
22046,Blanc,114,196
22046,Blanc,556,189
22072,Blanc,15,181
22072,Blanc,113,195
22072,Blanc,556,190
22103,Blanc,18,164
22103,Blanc,113,195
22103,Blanc,556,190
22134,Blanc,16,173
22134,Blanc,113,196
22134,Blanc,555,189
22166,Blanc,17,171
22166,Blanc,113,195
22166,Blanc,554,188
22198,Blanc,16,176
22198,Blanc,112,195
22198,Blanc,555,189
22230,Blanc,15,181
22230,Blanc,112,196
22230,Blanc,555,189
22263,Blanc,15,178
22263,Blanc,112,196
22263,Blanc,556,189
22296,Blanc,15,181
22296,Blanc,112,196
22296,Blanc,555,188
22361,Blanc,16,176
22361,Blanc,112,195
22361,Blanc,555,189
22392,Blanc,109,195
22392,Blanc,556,190
22421,Blanc,17,165
22421,Blanc,112,195
22421,Blanc,556,189
22449,Blanc,17,165
22449,Blanc,112,195
22449,Blanc,556,189
22477,Blanc,15,181
22477,Blanc,112,196
22477,Blanc,556,190
22507,Blanc,17,169
22507,Blanc,112,196
22507,Blanc,555,190
22542,Blanc,15,181
22542,Blanc,112,196
22542,Blanc,557,186
22574,Blanc,15,181
22574,Blanc,112,195
22574,Blanc,559,185
22604,Blanc,15,180
22604,Blanc,112,196
22604,Blanc,559,185
22634,Blanc,15,180
22634,Blanc,112,196
22634,Blanc,559,185
22666,Blanc,15,180
22666,Blanc,112,196
22666,Blanc,561,185
22696,Blanc,17,166
22696,Blanc,112,196
22696,Blanc,561,185
22760,Blanc,15,182
22760,Blanc,112,196
22760,Blanc,557,188
22792,Blanc,17,166
22792,Blanc,112,196
22792,Blanc,558,187
22824,Blanc,15,180
22824,Blanc,111,196
22824,Blanc,559,186
22855,Blanc,18,163
22855,Blanc,110,196
22855,Blanc,557,189
22882,Blanc,18,163
22882,Blanc,110,196
22882,Blanc,557,189
22910,Blanc,178,281
22910,Blanc,18,164
22910,Blanc,103,186
22910,Blanc,556,190
22936,Blanc,15,181
22936,Blanc,102,184
22936,Blanc,556,189
22966,Blanc,17,167
22966,Blanc,99,182
22966,Blanc,557,189
22998,Blanc,15,180
22998,Blanc,96,175
22998,Blanc,556,190
23031,Blanc,18,165
23031,Blanc,94,168
23031,Blanc,557,189
23065,Blanc,18,162
23065,Blanc,93,162
23065,Blanc,557,190
23094,Blanc,19,158
23094,Blanc,93,158
23094,Blanc,557,189
23162,Blanc,510,175
23162,Blanc,19,157
23162,Blanc,92,158
23162,Blanc,559,190
23194,Blanc,18,163
23194,Blanc,92,160
23194,Blanc,556,190
23225,Blanc,15,182
23225,Blanc,92,162
23225,Blanc,558,189
23259,Blanc,15,183
23259,Blanc,91,164
